GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,FPOC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-06-14 21:00:00,2.36234,15.67507,11.62137,10.88563,0.15683,17.70197,0.01856,13.90232,0.02373,0.01681,0.00039,0,7.49,16.53,19.37
2026-06-14 22:00:00,2.36234,15.01254,11.58453,10.85242,0.15302,17.00189,0.01856,13.9777,0.02372,0.01681,0.00039,0,7.28,16.53,19.37
2026-06-14 23:00:00,2.36234,14.44014,11.47422,10.80271,0.15683,15.3017,0.01856,14.04654,0.02372,0.0168,0.00039,0,7.1,16.53,19.37
2026-06-15 00:00:00,2.36234,14.15692,11.41917,10.75313,0.15877,12.80143,0.01856,14.09807,0.02371,0.0168,0.00039,0,7.01,16.53,19.37
2026-06-15 01:00:00,2.36234,14.2511,11.34591,10.72013,0.15683,10.60118,0.01856,14.12233,0.0237,0.01679,0.00039,0,7.04,16.53,19.38
2026-06-15 02:00:00,2.37991,14.59834,11.29106,10.6875,0.15101,9.40105,0.01856,14.11944,0.0237,0.01678,0.00039,0,7.15,16.54,19.38
2026-06-15 03:00:00,2.36234,15.2051,11.23628,10.65433,0.15491,9.9111,0.019,14.09694,0.02369,0.01678,0.00039,0,7.34,16.53,19.38
2026-06-15 04:00:00,2.36234,15.51914,11.19981,10.63792,0.15302,11.7013,0.019,14.05637,0.02368,0.01677,0.00039,0,7.44,16.53,19.38
2026-06-15 05:00:00,2.36234,15.51914,11.19981,10.62151,0.15683,12.30137,0.019,14.00084,0.02368,0.01677,0.00039,0,7.44,16.53,19.38
2026-06-15 06:00:00,2.36234,15.39477,11.18159,10.58875,0.15491,13.10146,0.01953,13.94411,0.02367,0.01676,0.00039,0,7.4,16.53,19.39001
2026-06-15 07:00:00,2.36234,15.17295,11.16336,10.58875,0.15302,13.30148,0.01953,13.88478,0.02366,0.01676,0.00039,0,7.33,16.53,19.38
2026-06-15 08:00:00,2.36234,14.94855,11.14516,10.57239,0.15491,11.50128,0.01953,13.82612,0.02365,0.01675,0.00039,0,7.26,16.53,19.38
2026-06-15 09:00:00,2.36234,15.04458,11.12697,10.57239,0.15877,8.36093,0.01953,13.77159,0.02365,0.01675,0.00039,0,7.29,16.53,19.38
2026-06-15 10:00:00,2.36234,15.64385,11.10878,10.57239,0.14902,5.80065,0.02007,13.72767,0.02364,0.01675,0.00039,0,7.48,16.53,19.38
2026-06-15 11:00:00,2.36234,16.65326,11.10878,10.55604,0.15491,4.29048,0.02007,13.69657,0.02363,0.01674,0.00039,0,7.8,16.53,19.38
2026-06-15 12:00:00,2.36234,17.74833,11.10878,10.57239,0.15683,3.5604,0.02007,13.67224,0.02362,0.01674,0.00039,0,8.14,16.53,19.38
2026-06-15 13:00:00,2.36234,18.78392,11.12697,10.55604,0.15683,5.27059,0.02007,13.6505,0.02362,0.01674,0.00039,0,8.46,16.53,19.39001
2026-06-15 14:00:00,2.36234,19.38304,11.19981,10.55604,0.15491,9.42105,0.02007,13.63027,0.02361,0.01673,0.00039,0,8.65,16.53,19.39001
2026-06-15 15:00:00,2.37991,19.22484,11.30933,10.60512,0.15491,11.60129,0.02007,13.61095,0.0236,0.01673,0.00039,0,8.6,16.54,19.39001
2026-06-15 16:00:00,2.37991,18.94105,11.41917,10.65433,0.16073,13.5015,0.02007,13.59442,0.0236,0.01673,0.00039,0,8.51,16.54,19.39001
2026-06-15 17:00:00,2.36234,18.53332,11.49258,10.70366,0.16073,14.90166,0.02121,13.58322,0.02359,0.01672,0.00039,0,8.38,16.53,19.38
2026-06-15 18:00:00,2.37991,17.97663,11.47422,10.75313,0.16473,16.10179,0.0218,13.57886,0.02358,0.01672,0.00039,0,8.21,16.54,19.38
2026-06-15 19:00:00,2.37991,17.35921,11.54772,10.80271,0.15877,16.90188,0.0224,13.58895,0.02357,0.01672,0.00039,0,8.02,16.54,19.38
2026-06-15 20:00:00,2.36234,16.71703,11.56612,10.81927,0.15491,18.10202,0.02302,13.62446,0.02357,0.01671,0.00039,0,7.82,16.53,19.38
2026-06-15 21:00:00,2.36234,15.98848,11.56612,10.85242,0.15877,18.30204,0.02302,13.68658,0.02356,0.01671,0.00039,0,7.59,16.53,19.38
2026-06-15 22:00:00,2.37991,15.26948,11.58453,10.86902,0.15877,18.10202,0.02367,13.76284,0.02355,0.0167,0.00039,0,7.36,16.54,19.38
2026-06-15 23:00:00,2.37991,14.59834,11.51095,10.83584,0.15683,16.10179,0.02367,13.82914,0.02354,0.0167,0.00039,0,7.15,16.54,19.37
2026-06-16 00:00:00,2.36234,14.15692,11.43751,10.81927,0.16073,13.30148,0.02367,13.87937,0.02354,0.01669,0.00039,0,7.01,16.53,19.37
2026-06-16 01:00:00,2.37991,14.12557,11.38253,10.80271,0.16271,10.40116,0.02367,13.92454,0.02353,0.01669,0.00039,0,7,16.54,19.36
2026-06-16 02:00:00,2.36234,14.56665,11.32762,10.78617,0.16073,8.61096,0.02432,13.96079,0.02352,0.01668,0.00039,0,7.14,16.53,19.37
2026-06-16 03:00:00,2.36234,15.23728,11.29106,10.73663,0.15877,7.99089,0.02432,13.98593,0.02352,0.01668,0.00039,0,7.35,16.53,19.38
2026-06-16 04:00:00,2.36234,15.76888,11.23628,10.72013,0.15877,10.20114,0.02432,13.99563,0.02351,0.01667,0.00039,0,7.52,16.53,19.37
2026-06-16 05:00:00,2.36234,15.98848,11.27279,10.70366,0.14902,12.40138,0.02432,13.97929,0.0235,0.01666,0.00039,0,7.59,16.53,19.36
2026-06-16 06:00:00,2.36234,15.86287,11.29106,10.71118,0.14902,13.30148,0.02432,13.94239,0.02349,0.01666,0.00039,0,7.55,16.53,19.35486
2026-06-16 07:00:00,2.36234,15.55029,11.32762,10.72013,0.14902,13.70153,0.025,13.897,0.02349,0.01665,0.00039,0,7.45,16.53,19.35001
2026-06-16 08:00:00,2.36234,15.26948,11.34591,10.75313,0.14705,13.60152,0.025,13.8503,0.02348,0.01665,0.00039,0,7.36,16.53,19.36
2026-06-16 09:00:00,2.36234,15.01254,11.34591,10.76043,0.14321,11.00123,0.025,13.80426,0.02347,0.01665,0.00039,0,7.28,16.53,19.33999
2026-06-16 10:00:00,2.37991,15.2051,11.36422,10.76964,0.14902,7.09079,0.025,13.76759,0.02347,0.01664,0.00039,0,7.34,16.54,19.33999
2026-06-16 11:00:00,2.36234,16.11442,11.36422,10.76964,0.14512,4.17046,0.025,13.75118,0.02346,0.01664,0.00038,0,7.63,16.53,19.33999
2026-06-16 12:00:00,2.36234,17.32691,11.30933,10.73663,0.14321,3.41038,0.025,13.75247,0.02345,0.01663,0.00038,0,8.01,16.53,19.33001
2026-06-16 13:00:00,2.3636,18.53332,11.3024,10.73141,0.14321,6.45403,0.02499,13.76424,0.02345,0.01663,0.00038,0,8.38,16.53072,19.32779
2026-06-16 14:00:00,2.36419,19.06815,11.29535,10.72665,0.13966,9.50886,0.02499,13.77776,0.02344,0.01662,0.00038,0,8.55036,16.53106,19.32357
2026-06-16 15:00:00,2.36402,18.94517,11.28894,10.72078,0.13961,12.57416,0.02499,13.78943,0.02343,0.01662,0.00038,0,8.51131,16.53096,19.32204
2026-06-16 16:00:00,2.36357,18.57899,11.2828,10.71499,0.13957,12.57585,0.02498,13.80001,0.02343,0.01661,0.00038,0,8.3946,16.5307,19.32078
2026-06-16 17:00:00,2.36297,18.05313,11.27698,10.70955,0.13953,12.58155,0.02498,13.83436,0.02342,0.01661,0.00038,0,8.23339,16.53036,19.31967
2026-06-16 18:00:00,2.419,17.40865,11.27167,10.70469,0.13949,12.5921,0.02498,13.88531,0.02341,0.0166,0.00038,0,8.0353,16.56201,19.31878
2026-06-16 19:00:00,2.51886,16.72925,11.26654,10.70005,0.13944,12.6122,0.02499,13.92599,0.02341,0.0166,0.00038,0,7.82383,16.61679,19.31813
2026-06-16 20:00:00,2.59264,16.05899,11.26158,10.69561,0.1394,12.64211,0.02498,13.96213,0.0234,0.01659,0.00038,0,7.61241,16.656,19.31761
2026-06-16 21:00:00,2.64646,15.35211,11.25675,10.69134,0.13935,12.67667,0.02498,13.99378,0.02339,0.01659,0.00038,0,7.38626,16.69068,19.31712
2026-06-16 22:00:00,2.6855,14.72867,11.25212,10.68724,0.1393,12.71173,0.02498,14.02119,0.02338,0.01658,0.00038,0,7.19105,16.71625,19.31641
2026-06-16 23:00:00,2.71397,14.46509,11.24761,10.68331,0.13925,12.7453,0.02498,14.04475,0.02338,0.01658,0.00038,0,7.1079,16.73469,19.31512
2026-06-17 00:00:00,2.73409,13.93204,11.24321,10.67949,0.13921,12.77631,0.02499,14.0649,0.02337,0.01657,0.00038,0,6.93808,16.74762,19.31226
2026-06-17 01:00:00,2.74981,14.6613,11.22537,10.66228,0.13917,12.80424,0.02499,14.08202,0.02336,0.01657,0.00038,0,7.16984,16.75766,19.30922
2026-06-17 02:00:00,2.76172,15.72085,11.22096,10.65847,0.13912,12.82898,0.02498,14.09643,0.02336,0.01656,0.00038,0,7.50465,16.76523,19.30937
2026-06-17 03:00:00,2.7705,16.68854,11.21644,10.65451,0.13908,12.85059,0.02497,14.10847,0.02335,0.01656,0.00038,0,7.81107,16.7708,19.3116
2026-06-17 04:00:00,2.77691,17.49827,11.21138,10.64998,0.13904,12.86925,0.02497,14.11845,0.02334,0.01655,0.00038,0,8.06299,16.77485,19.31585
2026-06-17 05:00:00,2.78118,17.82327,11.20508,10.64423,0.13899,12.88521,0.02497,14.12663,0.02334,0.01655,0.00038,0,8.16301,16.77754,19.32088
2026-06-17 06:00:00,2.78383,17.7021,11.19743,10.63729,0.13895,12.89872,0.02496,14.13158,0.02333,0.01654,0.00038,0,8.12579,16.77921,19.32864
2026-06-17 07:00:00,2.78543,17.36994,11.18887,10.63022,0.13891,12.90984,0.02496,14.1331,0.02332,0.01654,0.00038,0,8.02332,16.78022,19.33939
2026-06-17 08:00:00,2.78633,16.9342,11.18002,10.62422,0.13887,12.91834,0.02496,14.13381,0.02332,0.01653,0.00038,0,7.88791,16.78079,19.35237
2026-06-17 09:00:00,2.78681,16.48562,11.17009,10.61927,0.13882,12.92421,0.02497,14.13466,0.02331,0.01652,0.00038,0,7.74731,16.78109,19.36753
2026-06-17 10:00:00,2.78715,16.17903,11.15909,10.61522,0.13878,12.9281,0.02496,14.13501,0.0233,0.01652,0.00038,0,7.65048,16.78131,19.38491
2026-06-17 11:00:00,2.78751,16.07062,11.14865,10.61275,0.13874,12.9307,0.02496,14.13434,0.0233,0.01651,0.00038,0,7.6161,16.78153,19.40412
2026-06-17 12:00:00,2.78833,16.47425,11.13962,10.6126,0.13869,12.93231,0.02496,14.13235,0.02329,0.01651,0.00038,0,7.74373,16.78205,19.42459
2026-06-17 13:00:00,2.78979,17.51916,11.13277,10.61518,0.13866,12.93294,0.02496,14.12905,0.02328,0.0165,0.00038,0,8.06943,16.78297,19.44586
2026-06-17 14:00:00,2.79122,18.62562,11.12843,10.62028,0.13862,12.93245,0.02496,14.12454,0.02328,0.01649,0.00038,0,8.4095,16.78387,19.46547
2026-06-17 15:00:00,2.79191,19.10434,11.12638,10.62734,0.13858,12.9308,0.02495,14.1188,0.02327,0.01649,0.00038,0,8.56183,16.7843,19.47941
2026-06-17 16:00:00,2.79182,18.97781,11.12635,10.6358,0.13853,12.92795,0.02494,14.11196,0.02326,0.01648,0.00038,0,8.52168,16.78424,19.49317
2026-06-17 17:00:00,2.79142,18.62723,11.12808,10.64519,0.13849,12.92391,0.02494,14.10456,0.02325,0.01648,0.00038,0,8.41002,16.78399,19.50683
2026-06-17 18:00:00,2.79083,18.10703,11.13125,10.65513,0.13845,12.91877,0.02494,14.09733,0.02325,0.01647,0.00038,0,8.24985,16.78362,19.51997
2026-06-17 19:00:00,2.79009,17.45368,11.13561,10.6653,0.13841,12.91279,0.02494,14.09098,0.02324,0.01647,0.00038,0,8.04921,16.78315,19.53235
2026-06-17 20:00:00,2.78929,16.77192,11.14098,10.67549,0.13837,12.90641,0.02494,14.08601,0.02323,0.01646,0.00038,0,7.83719,16.78265,19.54363
2026-06-17 21:00:00,2.78851,16.10904,11.1472,10.68556,0.13833,12.90013,0.02494,14.08275,0.02323,0.01646,0.00038,0,7.6283,16.78216,19.5532
2026-06-17 22:00:00,2.78764,15.37648,11.15407,10.69537,0.1383,12.89448,0.02494,14.08121,0.02322,0.01645,0.00038,0,7.39411,16.78161,19.56057
2026-06-17 23:00:00,2.78694,14.76928,11.16147,10.70483,0.13825,12.88986,0.02494,14.08136,0.02321,0.01645,0.00038,0,7.20381,16.78117,19.56557
2026-06-18 00:00:00,2.78659,14.49924,11.16917,10.71379,0.13822,12.88654,0.02494,14.08302,0.0232,0.01644,0.00038,0,7.1187,16.78095,19.5683
2026-06-18 01:00:00,2.78594,13.95351,11.15974,10.70724,0.13818,12.88466,0.02494,14.08603,0.0232,0.01643,0.00038,0,6.94497,16.78054,19.56883
2026-06-18 02:00:00,2.78673,14.67444,11.1659,10.71362,0.13813,12.88424,0.02494,14.09021,0.02319,0.01643,0.00038,0,7.17398,16.78104,19.56774
2026-06-18 03:00:00,2.78794,15.75646,11.17074,10.71837,0.13809,12.88522,0.02494,14.09538,0.02318,0.01643,0.00038,0,7.51603,16.7818,19.56453
2026-06-18 04:00:00,2.78906,16.72215,11.17398,10.72178,0.13805,12.88752,0.02494,14.10138,0.02318,0.01642,0.00038,0,7.8216,16.78251,19.56208
2026-06-18 05:00:00,2.78998,17.54527,11.17616,10.72365,0.13801,12.89098,0.02493,14.10805,0.02317,0.01642,0.00038,0,8.07749,16.78309,19.55945
2026-06-18 06:00:00,2.79034,17.87607,11.17746,10.72424,0.13796,12.89548,0.02492,14.11306,0.02316,0.01641,0.00038,0,8.1792,16.78331,19.55693
2026-06-18 07:00:00,2.79014,17.73992,11.17849,10.72426,0.13792,12.90059,0.02493,14.11559,0.02315,0.01641,0.00038,0,8.13742,16.78319,19.55472
2026-06-18 08:00:00,2.78969,17.3755,11.17974,10.7242,0.13788,12.90549,0.02492,14.11827,0.02315,0.0164,0.00038,0,8.02504,16.7829,19.55291
