GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,FPOC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-05-29 03:00:00,2.41541,12.92255,9.94571,10.24806,0.2083,10.8693,0.01649,12.22218,0.03448,0.03203,0.00605,0,6.61,16.56,18.39001
2026-05-29 04:00:00,2.41541,12.77109,9.99854,10.28025,0.2036,10.91674,0.0161,12.2497,0.03493,0.03077,0.00407,0,6.56,16.56,18.41001
2026-05-29 05:00:00,2.43333,12.53008,10.05146,10.32862,0.20602,10.95831,0.0161,12.27614,0.03539,0.0296,0.00278,0,6.48,16.57,18.43001
2026-05-29 06:00:00,2.43333,12.2907,10.08679,10.36094,0.21295,10.99458,0.01573,12.29964,0.03585,0.02849,0.0019,0,6.4,16.57,18.44
2026-05-29 07:00:00,2.43333,12.04802,10.13985,10.40953,0.2083,11.02676,0.01573,12.32638,0.03629,0.02898,0.00797,0,6.32,16.57,18.45
2026-05-29 08:00:00,2.43333,12.04802,10.19299,10.47451,0.21061,11.0561,0.01573,12.3616,0.03665,0.03225,0.02493,0,6.32,16.57,18.45
2026-05-29 09:00:00,2.43333,12.47008,10.22846,10.52338,0.21531,11.08492,0.0161,12.40357,0.03695,0.03769,0.04842,0,6.46,16.57,18.47
2026-05-29 10:00:00,2.45139,13.50388,10.28174,10.5397,0.21531,11.11613,0.01649,12.45225,0.03718,0.04482,0.07582,0,6.8,16.58,18.49001
2026-05-29 11:00:00,2.46956,14.75716,10.35289,10.57239,0.22502,11.15166,0.0161,12.50413,0.03735,0.05325,0.10558,0,7.2,16.59,18.50001
2026-05-29 12:00:00,2.46956,15.86287,10.40636,10.60512,0.22751,11.19216,0.0161,12.55691,0.03746,0.0627,0.13675,0,7.55,16.59,18.50001
2026-05-29 13:00:00,2.46956,16.39896,10.45991,10.62151,0.22751,11.23704,0.01573,12.61026,0.03754,0.07049,0.15561,0,7.72,16.59,18.50001
2026-05-29 14:00:00,2.46956,16.27229,10.53143,10.63792,0.23519,11.28513,0.01573,12.66015,0.03761,0.07454,0.15395,0.00001,7.68,16.59,18.50001
2026-05-29 15:00:00,2.48786,15.95705,10.62103,10.68721,0.23782,11.33499,0.01536,12.70603,0.03767,0.07567,0.13996,0.00002,7.58,16.6,18.51
2026-05-29 16:00:00,2.48786,15.55029,10.69288,10.72013,0.23519,11.38485,0.01536,12.75354,0.03771,0.07454,0.11859,0.00002,7.45,16.6,18.51
2026-05-29 17:00:00,2.45139,15.07663,10.72887,10.76964,0.23519,11.43375,0.01536,12.8041,0.03775,0.07164,0.09278,0.00003,7.3,16.58,18.52
2026-05-29 18:00:00,2.45139,14.56665,10.80092,10.80271,0.23782,11.4823,0.015,12.85388,0.03778,0.06737,0.06431,0.00005,7.14,16.58,18.52
2026-05-29 19:00:00,2.43333,14.00044,10.90929,10.86902,0.24047,11.53135,0.015,12.90461,0.03783,0.06273,0.04058,0.00006,6.96,16.57,18.53
2026-05-29 20:00:00,2.41541,13.44226,10.96358,10.95222,0.24316,11.58093,0.015,12.9623,0.0379,0.05852,0.026,0.0001,6.78,16.56,18.53
2026-05-29 21:00:00,2.41541,12.92255,11.05426,11.03795,0.24587,11.63169,0.01536,13.02693,0.03801,0.05463,0.01693,0.00012,6.61,16.56,18.53
2026-05-29 22:00:00,2.41541,12.44012,11.12697,11.12398,0.23782,11.68539,0.01573,13.08936,0.03816,0.05099,0.01116,0.00016,6.45,16.56,18.53999
2026-05-29 23:00:00,2.41541,12.2907,11.18159,11.21054,0.24047,11.74268,0.0161,13.14691,0.03833,0.04756,0.00736,0.0002,6.4,16.56,18.53999
2026-05-30 00:00:00,2.41541,12.53008,11.18159,11.22788,0.24047,11.80181,0.0161,13.21087,0.03854,0.04427,0.00476,0.00024,6.48,16.56,18.55
2026-05-30 01:00:00,2.41541,13.04418,11.18159,11.28,0.23519,11.86155,0.01649,13.28211,0.03873,0.04134,0.00303,0.00028,6.65,16.56,18.55
2026-05-30 02:00:00,2.43333,13.65836,11.32762,11.33224,0.23782,11.9233,0.01688,13.35425,0.03887,0.0389,0.00199,0.00031,6.85,16.57,18.56
2026-05-30 03:00:00,2.43333,14.09425,11.34591,11.36716,0.24047,11.98842,0.01729,13.42794,0.03896,0.03686,0.00137,0.00033,6.99,16.57,18.57
2026-05-30 04:00:00,2.48786,14.21968,11.36422,11.40212,0.2326,12.05658,0.0177,13.49948,0.03901,0.03511,0.001,0.00034,7.03,16.6,18.58
2026-05-30 05:00:00,2.6303,14.12557,11.40085,11.45469,0.2326,12.12671,0.01812,13.55803,0.03901,0.03361,0.00078,0.00034,7,16.68,18.58
2026-05-30 06:00:00,2.66063,14.00044,11.40085,11.52498,0.22751,12.19625,0.01856,13.59651,0.03896,0.03229,0.00064,0.00034,6.96,16.7,18.59001
2026-05-30 07:00:00,2.61526,13.81348,11.43751,11.57786,0.22751,12.26032,0.019,13.63674,0.03888,0.03105,0.00056,0.00032,6.9,16.67,18.59001
2026-05-30 08:00:00,2.5435,13.68934,11.47422,11.61319,0.22254,12.31612,0.019,13.6917,0.03878,0.02984,0.00051,0.0003,6.86,16.63,18.6
2026-05-30 09:00:00,2.50628,13.81348,11.52933,11.6663,0.2201,12.3673,0.01953,13.7411,0.03865,0.02863,0.00048,0.0003,6.9,16.61,18.6
2026-05-30 10:00:00,2.48786,14.44014,11.56612,11.73732,0.21769,12.41817,0.02007,13.77943,0.03851,0.02744,0.00047,0.00028,7.1,16.6,18.62001
2026-05-30 11:00:00,2.48786,15.45692,11.62136,11.80859,0.22254,12.46768,0.02063,13.81043,0.03835,0.02625,0.00046,0.00026,7.42,16.6,18.61001
2026-05-30 12:00:00,2.48786,16.43067,11.67669,11.82644,0.21769,12.51283,0.02121,13.83562,0.03817,0.02506,0.00045,0.00025,7.73,16.6,18.62001
2026-05-30 13:00:00,2.48786,17.13354,11.78757,11.89801,0.21769,12.55227,0.0218,13.86195,0.03798,0.02399,0.00045,0.00023,7.95,16.6,18.62001
2026-05-30 14:00:00,2.46956,17.29464,11.95448,12.0058,0.2201,12.58665,0.0224,13.89418,0.03777,0.02312,0.00044,0.00022,8,16.59,18.62001
2026-05-30 15:00:00,2.45139,17.13354,12.10342,12.09605,0.2083,12.61843,0.02367,13.93138,0.03755,0.02239,0.00044,0.0002,7.95,16.58,18.63
2026-05-30 16:00:00,2.43333,16.81285,12.23419,12.22303,0.2083,12.65052,0.02432,13.97156,0.03732,0.02178,0.00044,0.00018,7.85,16.57,18.63
2026-05-30 17:00:00,2.41541,16.43067,12.36538,12.29593,0.21061,12.68465,0.02367,14.01572,0.03709,0.02127,0.00044,0.00018,7.73,16.56,18.63
2026-05-30 18:00:00,2.43333,16.01993,12.44054,12.3874,0.2083,12.72147,0.02302,14.07719,0.03684,0.02082,0.00043,0.00016,7.6,16.57,18.63
2026-05-30 19:00:00,2.41541,15.58146,12.53466,12.49765,0.21061,12.76306,0.0224,14.16306,0.03658,0.02045,0.00043,0.00015,7.46,16.56,18.63
2026-05-30 20:00:00,2.43333,15.14081,12.57237,12.57146,0.2083,12.81429,0.0218,14.27635,0.03633,0.02017,0.00043,0.00014,7.32,16.57,18.63999
2026-05-30 21:00:00,2.41541,14.63006,12.64789,12.58995,0.2083,12.88102,0.0218,14.40282,0.03608,0.01994,0.00043,0.00013,7.16,16.56,18.63999
2026-05-30 22:00:00,2.43333,14.18829,12.66679,12.60845,0.2036,12.96622,0.02121,14.5305,0.03583,0.01976,0.00043,0.00012,7.02,16.57,18.63
2026-05-30 23:00:00,2.41541,13.72034,12.72354,12.71981,0.19883,13.06749,0.02007,14.64994,0.03557,0.01962,0.00043,0.00011,6.87,16.56,18.63999
2026-05-31 00:00:00,2.41541,13.28864,12.74247,12.77379,0.2036,13.1786,0.01953,14.75543,0.03532,0.01951,0.00043,0.0001,6.73,16.56,18.63
2026-05-31 01:00:00,2.41541,13.59649,12.74247,12.77379,0.2012,13.29222,0.019,14.84612,0.03507,0.01942,0.00043,0.0001,6.83,16.56,18.63999
2026-05-31 02:00:00,2.41541,14.12557,12.70462,12.79149,0.19883,13.40194,0.019,14.92383,0.03482,0.01935,0.00043,0.00009,7,16.56,18.63999
2026-05-31 03:00:00,2.43333,14.59834,12.66679,12.79149,0.19418,13.5036,0.01856,14.99062,0.03459,0.01929,0.00043,0.00008,7.15,16.57,18.63999
2026-05-31 04:00:00,2.43333,15.14081,12.64789,12.79149,0.19883,13.59528,0.01812,15.04693,0.03436,0.01925,0.00043,0.00007,7.32,16.57,18.63999
2026-05-31 05:00:00,2.43333,15.26948,12.72354,12.80922,0.19883,13.67647,0.01812,15.09561,0.03413,0.01921,0.00043,0.00007,7.36,16.57,18.64999
2026-05-31 06:00:00,2.43333,15.23728,12.72354,12.79149,0.2012,13.74746,0.0177,15.1324,0.03391,0.01918,0.00043,0.00006,7.35,16.57,18.64999
2026-05-31 07:00:00,2.43333,15.2051,12.72354,12.79149,0.19649,13.80849,0.0177,15.14887,0.0337,0.01915,0.00043,0.00006,7.34,16.57,18.64999
2026-05-31 08:00:00,2.45139,15.04458,12.70462,12.82695,0.19883,13.85789,0.0177,15.14314,0.03349,0.01913,0.00043,0.00006,7.29,16.58,18.64999
2026-05-31 09:00:00,2.43333,14.94855,12.78036,12.88022,0.19418,13.89244,0.01729,15.12406,0.03329,0.01911,0.00043,0.00005,7.26,16.57,18.64999
2026-05-31 10:00:00,2.43333,15.04458,12.74247,12.88022,0.19883,13.91051,0.01729,15.11562,0.03309,0.0191,0.00043,0.00005,7.29,16.57,18.64999
2026-05-31 11:00:00,2.43333,15.58146,12.79933,12.9158,0.1919,13.91603,0.01688,15.12767,0.0329,0.01908,0.00043,0.00004,7.46,16.57,18.66001
2026-05-31 12:00:00,2.43333,16.36726,12.79933,12.93361,0.19883,13.91804,0.01688,15.14224,0.03271,0.01907,0.00043,0.00004,7.71,16.57,18.66001
2026-05-31 13:00:00,2.45139,17.13354,12.87524,12.98712,0.2012,13.92308,0.01649,15.14741,0.03253,0.01906,0.00043,0.00003,7.95,16.58,18.66001
2026-05-31 14:00:00,2.46956,17.65078,12.93227,13.02286,0.19418,13.9305,0.0161,15.15597,0.03235,0.01905,0.00043,0.00003,8.11,16.59,18.66001
2026-05-31 15:00:00,2.48786,17.7158,13.1229,13.13039,0.19883,13.93809,0.0161,15.17189,0.03218,0.01904,0.00043,0.00003,8.13,16.6,18.66001
2026-05-31 16:00:00,2.48786,17.61831,13.19938,13.20235,0.1919,13.94685,0.01573,15.18708,0.03202,0.01903,0.00043,0.00002,8.1,16.6,18.66999
2026-05-31 17:00:00,2.46956,17.39153,13.33355,13.27451,0.1919,13.9579,0.015,15.20507,0.03185,0.01902,0.00043,0.00002,8.03,16.59,18.66001
2026-05-31 18:00:00,2.46956,17.06924,13.37195,13.31067,0.19418,13.97104,0.01383,15.2312,0.03169,0.01901,0.00043,0.00002,7.93,16.59,18.66999
2026-05-31 19:00:00,2.46956,16.65326,13.56446,13.41948,0.1919,13.98706,0.01328,15.27153,0.03154,0.019,0.00043,0.00002,7.8,16.59,18.66999
2026-05-31 20:00:00,2.45139,16.20908,13.6417,13.49227,0.1919,14.00857,0.01225,15.34091,0.03139,0.01899,0.00043,0.00002,7.66,16.58,18.66999
2026-05-31 21:00:00,2.41541,15.76888,13.68036,13.56528,0.1919,14.04075,0.01129,15.44089,0.03124,0.01898,0.00043,0.00002,7.52,16.56,18.66999
2026-05-31 22:00:00,2.3976,15.3017,13.69971,13.62018,0.18964,14.09036,0.01085,15.55153,0.0311,0.01897,0.00043,0.00002,7.37,16.55,18.66999
2026-05-31 23:00:00,2.37991,14.789,13.69971,13.65684,0.18964,14.15997,0.01,15.65672,0.03096,0.01896,0.00043,0.00002,7.21,16.54,18.66999
2026-06-01 00:00:00,2.3976,14.40857,13.68036,13.65684,0.18741,14.24489,0.00965,15.76209,0.03082,0.01896,0.00043,0.00002,7.09,16.55,18.67999
2026-06-01 01:00:00,2.37991,14.31401,13.6417,13.71193,0.1852,14.33857,0.00931,15.87912,0.03069,0.01895,0.00043,0.00002,7.06,16.54,18.67999
2026-06-01 02:00:00,2.3976,14.50335,13.62238,13.74872,0.19418,14.43891,0.00867,15.98684,0.03056,0.01894,0.00043,0.00001,7.12,16.55,18.67999
2026-06-01 03:00:00,2.3976,14.91659,13.6417,13.74872,0.18741,14.54425,0.00837,16.06493,0.03044,0.01893,0.00043,0.00001,7.25,16.55,18.67999
2026-06-01 04:00:00,2.41541,15.45692,13.62238,13.80402,0.18302,14.64698,0.00807,16.11573,0.03031,0.01892,0.00043,0.00001,7.42,16.56,18.67999
2026-06-01 05:00:00,2.45139,15.83152,13.6417,13.82248,0.18302,14.73756,0.00779,16.14264,0.03019,0.01892,0.00043,0.00001,7.54,16.58,18.69
2026-06-01 06:00:00,2.46956,15.95705,13.6417,13.84094,0.1852,14.81019,0.00752,16.14745,0.03008,0.01891,0.00043,0.00001,7.58,16.59,18.69
2026-06-01 07:00:00,2.46956,15.92564,13.66103,13.80402,0.18741,14.8625,0.00725,16.13605,0.02997,0.0189,0.00043,0.00001,7.57,16.59,18.69
2026-06-01 08:00:00,2.45139,15.89424,13.69971,13.80402,0.1852,14.89454,0.00725,16.12339,0.02986,0.01889,0.00043,0.00001,7.56,16.58,18.67999
2026-06-01 09:00:00,2.45139,15.80019,13.68036,13.82248,0.18302,14.90985,0.00752,16.11661,0.02975,0.01888,0.00043,0.00001,7.53,16.58,18.69
2026-06-01 10:00:00,2.45139,15.83152,13.69971,13.80402,0.1808,14.91492,0.00779,16.11299,0.02964,0.01888,0.00043,0.00001,7.54,16.58,18.69
2026-06-01 11:00:00,2.46956,16.11442,13.71906,13.82248,0.1852,14.91541,0.00807,16.11351,0.02954,0.01887,0.00043,0.00001,7.63,16.59,18.69
2026-06-01 12:00:00,2.52483,16.78089,13.73842,13.82248,0.1808,14.91471,0.00837,16.11844,0.02944,0.01886,0.00043,0.00001,7.84,16.62,18.69
2026-06-01 13:00:00,2.52569,17.61831,13.75191,13.85943,0.1852,14.91493,0.00836,16.13063,0.02934,0.01885,0.00043,0.00001,8.1,16.62046,18.69059
2026-06-01 14:00:00,2.52603,17.97871,13.76455,13.87041,0.18915,14.91789,0.00837,16.14618,0.02925,0.01884,0.00043,0.00001,8.21064,16.62065,18.68946
2026-06-01 15:00:00,2.52591,17.89791,13.77734,13.88083,0.18904,14.92467,0.00836,16.15669,0.02916,0.01883,0.00043,0.00001,8.1859,16.62058,18.6914
2026-06-01 16:00:00,2.52559,17.65028,13.78897,13.88951,0.18893,14.93403,0.00836,16.16721,0.02907,0.01882,0.00043,0,8.10985,16.62041,18.69183
2026-06-01 17:00:00,2.52511,17.26234,13.79988,13.89775,0.18881,14.94412,0.00836,16.18215,0.02898,0.01882,0.00043,0,7.98999,16.62015,18.69319
2026-06-01 18:00:00,2.52457,16.79046,13.81104,13.90627,0.18871,14.95505,0.00835,16.19868,0.02889,0.01881,0.00043,0,7.84299,16.61986,18.69515
2026-06-01 19:00:00,2.52396,16.28283,13.82149,13.91429,0.18859,14.9676,0.00836,16.21455,0.02881,0.0188,0.00043,0,7.68333,16.61953,18.6974
2026-06-01 20:00:00,2.52336,15.79556,13.83213,13.92255,0.18849,14.98156,0.00835,16.22922,0.02873,0.01879,0.00043,0,7.52852,16.61921,18.69974
2026-06-01 21:00:00,2.52273,15.26169,13.84337,13.93141,0.18837,14.99615,0.00836,16.24304,0.02865,0.01879,0.00043,0,7.35758,16.61887,18.70192
2026-06-01 22:00:00,2.52216,14.77264,13.85425,13.94002,0.18827,15.01071,0.00836,16.25605,0.02857,0.01878,0.00043,0,7.20486,16.61857,18.70395
2026-06-01 23:00:00,2.52189,14.54723,13.86474,13.94833,0.18816,15.0249,0.00835,16.26835,0.02849,0.01877,0.00043,0,7.13387,16.61842,18.70583
2026-06-02 00:00:00,2.52177,14.49015,13.8748,13.95628,0.18804,15.03856,0.00835,16.28016,0.02842,0.01877,0.00043,0,7.11583,16.61836,18.70759
2026-06-02 01:00:00,2.52195,14.71686,13.87329,13.95412,0.18793,15.05164,0.00835,16.29158,0.02835,0.01876,0.00043,0,7.18733,16.61845,18.70913
2026-06-02 02:00:00,2.52286,15.59507,13.88246,13.96132,0.18783,15.06418,0.00835,16.30284,0.02828,0.01875,0.00043,0,7.46437,16.61894,18.71059
2026-06-02 03:00:00,2.52361,16.31291,13.89116,13.96817,0.18772,15.07627,0.00834,16.31414,0.02821,0.01875,0.00043,0,7.69284,16.61935,18.711
2026-06-02 04:00:00,2.52426,16.94173,13.89948,13.97466,0.18762,15.08805,0.00834,16.32538,0.02814,0.01874,0.00043,0,7.89026,16.61969,18.71198
2026-06-02 05:00:00,2.52447,17.19186,13.90741,13.98081,0.18751,15.09963,0.00834,16.3364,0.02808,0.01873,0.00043,0,7.96812,16.61981,18.71241
2026-06-02 06:00:00,2.52434,17.11014,13.91492,13.98659,0.18741,15.11104,0.00834,16.34571,0.02801,0.01872,0.00043,0,7.94272,16.61974,18.71245
2026-06-02 07:00:00,2.52404,16.8762,13.92201,13.99206,0.1873,15.12205,0.00834,16.35263,0.02795,0.01871,0.00043,0,7.8698,16.61958,18.71234
2026-06-02 08:00:00,2.52365,16.562,13.92877,13.99717,0.18719,15.13211,0.00834,16.35944,0.02789,0.01871,0.00043,0,7.77134,16.61937,18.71221
2026-06-02 09:00:00,2.52323,16.23645,13.93488,14.00174,0.18709,15.14101,0.00834,16.36062,0.02783,0.0187,0.00043,0,7.66866,16.61914,18.71203
2026-06-02 10:00:00,2.51279,16.00111,13.94044,14.00579,0.18699,15.14823,0.00833,16.34975,0.02777,0.01869,0.00043,0,7.59402,16.61352,18.71183
2026-06-02 11:00:00,2.48528,15.90203,13.94572,14.0096,0.18689,15.15149,0.00832,16.32808,0.02772,0.01868,0.00043,0,7.56248,16.59859,18.71162
2026-06-02 12:00:00,2.44631,16.17334,13.95067,14.01315,0.18679,15.14805,0.00833,16.29684,0.02766,0.01868,0.00043,0,7.64868,16.57719,18.71147
2026-06-02 13:00:00,2.4,16.90315,13.95537,14.0165,0.18668,15.13641,0.00832,16.25719,0.02761,0.01867,0.00043,0,7.87822,16.55135,18.71135
2026-06-02 14:00:00,2.3488,17.67632,13.95975,14.01956,0.18658,15.11617,0.00833,16.2168,0.02756,0.01866,0.00043,0,8.11786,16.52224,18.71133
2026-06-02 15:00:00,2.3035,17.9887,13.96383,14.02234,0.18648,15.0885,0.00833,16.18232,0.0275,0.01866,0.00043,0,8.21369,16.496,18.71138
2026-06-02 16:00:00,2.27141,17.87934,13.96772,14.02493,0.18638,15.05671,0.00832,16.15285,0.02745,0.01865,0.00043,0,8.18021,16.47712,18.71147
2026-06-02 17:00:00,2.24448,17.60746,13.97138,14.02737,0.18628,15.02432,0.00833,16.12772,0.02741,0.01864,0.00043,0,8.09666,16.46109,18.7116
2026-06-02 18:00:00,2.22391,17.19337,13.97493,14.02963,0.18618,14.99351,0.00832,16.10635,0.02736,0.01863,0.00043,0,7.96859,16.44872,18.71178
2026-06-02 19:00:00,2.20909,16.69643,13.97839,14.0318,0.18608,14.96532,0.00832,16.08824,0.02731,0.01862,0.00043,0,7.81354,16.43974,18.712
2026-06-02 20:00:00,2.19836,16.16352,13.98179,14.0339,0.18598,14.94016,0.00832,16.07292,0.02727,0.01862,0.00043,0,7.64557,16.43321,18.71223
2026-06-02 21:00:00,2.19055,15.65187,13.98521,14.03598,0.18587,14.91808,0.00831,16.05997,0.02722,0.01861,0.00043,0,7.48257,16.42844,18.7125
2026-06-02 22:00:00,2.18475,15.09662,13.98866,14.03811,0.18577,14.8989,0.00832,16.0491,0.02718,0.0186,0.00043,0,7.30623,16.42488,18.71279
2026-06-02 23:00:00,2.1805,14.58231,13.99221,14.04031,0.18568,14.88241,0.00831,16.04,0.02713,0.01859,0.00042,0,7.14494,16.42227,18.7131
2026-06-03 00:00:00,2.17758,14.3347,13.99587,14.04266,0.18557,14.86832,0.00832,16.03247,0.02709,0.01858,0.00042,0,7.06657,16.42048,18.71344
2026-06-03 01:00:00,2.17559,14.25904,13.98854,14.03545,0.18548,14.85636,0.00832,16.02632,0.02705,0.01858,0.00042,0,7.04253,16.41925,18.7138
2026-06-03 02:00:00,2.17448,14.47519,13.99252,14.03818,0.18539,14.8463,0.00831,16.02137,0.02701,0.01857,0.00042,0,7.1111,16.41857,18.71418
2026-06-03 03:00:00,2.17451,15.35099,13.99666,14.04117,0.18528,14.83791,0.00831,16.01753,0.02697,0.01856,0.00042,0,7.3859,16.41859,18.71378
2026-06-03 04:00:00,2.17464,16.06724,14.00097,14.04439,0.18518,14.83099,0.0083,16.01467,0.02693,0.01856,0.00042,0,7.61503,16.41867,18.71395
2026-06-03 05:00:00,2.17483,16.69431,14.00551,14.0479,0.18508,14.82539,0.00831,16.0127,0.0269,0.01855,0.00042,0,7.81288,16.41878,18.7138
